Scheduled_dt,avg_delay,median_delay,std_delay,n_obs
2017-06-20 04:00:00,2.150925925925926,1.775,3.2343513266177792,18
2017-06-20 04:30:00,6.428735632183908,2.75,10.921154926635818,29
2017-06-20 05:00:00,3.366111111111111,2.3499999999999996,4.818730384236521,30
2017-06-20 05:30:00,1.9817708333333335,1.2999999999999998,5.43629340730471,32
2017-06-20 06:00:00,2.558108108108108,2.0,4.127446191298205,37
2017-06-20 06:30:00,2.668599033816425,2.05,4.02675137091945,69
2017-06-20 07:00:00,3.357291666666667,2.5250000000000004,4.459177940983824,96
2017-06-20 07:30:00,3.5806853582554514,3.3,4.593154799734315,107
2017-06-20 08:00:00,5.549382716049382,4.866666666666666,4.916969974373082,135
2017-06-20 08:30:00,7.455084745762712,6.7,6.230793283405015,118
2017-06-20 09:00:00,7.260333333333333,4.666666666666667,7.869675272137274,100
2017-06-20 09:30:00,4.902777777777778,4.291666666666666,7.370965952454302,102
2017-06-20 10:00:00,4.678298611111111,3.6833333333333336,5.990034667714295,96
2017-06-20 10:30:00,4.450749063670412,3.816666666666667,5.024340947604974,89
2017-06-20 11:00:00,5.174410774410775,2.7333333333333334,6.861738420843016,99
2017-06-20 11:30:00,4.961372549019608,4.133333333333334,5.871378886164547,85
2017-06-20 12:00:00,7.949844236760125,4.933333333333334,10.653799849507713,107
2017-06-20 12:30:00,9.15043859649123,7.233333333333333,9.36647940178709,114
2017-06-20 13:00:00,10.504326923076924,8.366666666666667,11.129159100425813,104
2017-06-20 13:30:00,12.759722222222221,8.866666666666667,11.729344126134398,108
2017-06-20 14:00:00,11.703571428571427,7.933333333333334,12.563181749801108,112
2017-06-20 14:30:00,13.23448275862069,8.908333333333333,14.020217238721953,116
2017-06-20 15:00:00,16.90289256198347,12.883333333333333,13.957414344156728,121
2017-06-20 15:30:00,15.256695156695157,10.3,15.79540724809845,117
2017-06-20 16:00:00,14.996296296296295,11.116666666666667,15.36187250854931,117
2017-06-20 16:30:00,17.475880758807588,12.95,15.52578342095757,123
2017-06-20 17:00:00,14.578048780487805,11.816666666666666,13.92437326570837,123
2017-06-20 17:30:00,15.173359580052493,14.583333333333334,13.282760116528445,127
2017-06-20 18:00:00,12.72348484848485,9.525,11.736512227300805,88
2017-06-20 18:30:00,13.70376984126984,12.141666666666666,11.548101297714078,84
2017-06-20 19:00:00,15.424901960784313,13.483333333333333,10.948826259098011,85
2017-06-20 19:30:00,11.735555555555555,9.133333333333333,9.476136589595184,75
2017-06-20 20:00:00,9.380666666666666,6.033333333333333,11.059701840682905,75
2017-06-20 20:30:00,10.923972602739726,9.566666666666666,10.803425592094866,73
2017-06-20 21:00:00,11.035069444444444,10.008333333333333,11.001557078482264,48
2017-06-20 21:30:00,9.117753623188406,4.366666666666667,11.784509293394347,46
2017-06-20 22:00:00,6.632352941176471,3.725,8.965438635047134,34
2017-06-20 22:30:00,10.968518518518518,8.65,8.477529793283619,27
2017-06-20 23:00:00,11.508333333333333,9.408333333333333,11.654807544051893,26
2017-06-20 23:30:00,11.306349206349207,5.5,9.885792943229294,21
2017-06-21 00:00:00,6.655208333333333,4.125,6.106228510330282,16
2017-06-21 00:30:00,4.373333333333333,3.183333333333333,5.028379693219406,20
2017-06-21 01:00:00,1.8611111111111112,2.0166666666666666,0.9612997566951852,9
2017-06-21 01:30:00,-0.15925925925925918,0.7333333333333333,4.387063614821858,9
2017-06-21 02:00:00,2.8205128205128203,2.2,2.984567977345467,13
2017-06-21 02:30:00,2.084848484848485,0.7833333333333333,3.802100695269616,11
2017-06-21 03:00:00,3.3499999999999996,2.8833333333333333,3.354881738822023,13
2017-06-21 03:30:00,2.394047619047619,0.05000000000000002,6.931994468679076,14
2017-06-21 04:00:00,0.8138888888888889,0.48333333333333334,4.009964101024257,18
2017-06-21 04:30:00,4.038636363636363,2.208333333333333,5.446678484870987,22
2017-06-21 05:00:00,1.530357142857143,1.4083333333333332,4.4518966540500635,28
2017-06-21 05:30:00,7.222083333333333,2.208333333333333,13.28104672460494,40
2017-06-21 06:00:00,1.8909090909090909,0.8833333333333333,4.9441734227189675,44
2017-06-21 06:30:00,1.7083333333333333,1.7416666666666667,2.774801525203831,66
2017-06-21 07:00:00,2.939605734767025,2.8333333333333335,4.9361074223903785,93
2017-06-21 07:30:00,2.8139999999999996,2.091666666666667,5.429558458153393,100
2017-06-21 08:00:00,2.438053097345133,2.1166666666666667,4.509493111223408,113
2017-06-21 08:30:00,2.996086956521739,2.683333333333333,5.628009409586975,115
2017-06-21 09:00:00,4.0095679012345675,2.875,5.5907105694498975,108
2017-06-21 09:30:00,1.735,1.2416666666666667,5.68302871504113,100
2017-06-21 10:00:00,1.6911347517730497,0.9666666666666667,6.349302496112665,94
2017-06-21 10:30:00,4.772935779816514,2.7,9.997996144133129,109
2017-06-21 11:00:00,5.052579365079366,3.3,5.740856471446905,84
2017-06-21 11:30:00,5.487017543859649,4.35,5.530087048115629,95
2017-06-21 12:00:00,7.29158878504673,4.466666666666667,11.19101620400773,107
